Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
5086,GPR160,GPR160,grey,blue,0.136432934,0.072041018,0.064391916,-0.513254041,GPR160,195.30693115,0.0660255948913344,0.0772371142298494,0.145818170934768,0.452794013723234,0.65069707460876,0.899932821987165
5103,GPS2,GPS2,grey,turquoise,0.193364349,0.20833046,-0.014966111,0.366832644,GPS2,6.95987427474407,-0.111736274236838,-0.138865210529615,0.164374433771246,-0.679766747621696,0.496652164716618,0.836038493434907
5107,GPT2,GPT2,grey,turquoise,0.081057391,0.031683932,0.049373459,-3.200782003,GPT2,64.7241612877248,0.539944034333205,0.856474806080789,0.199873979266174,2.70142234779924,0.00690436007810187,0.083812822717587
5108,GPX1,GPX1,grey,brown,0.1351047,0.134975597,0.000129104,2.101368201,GPX1,5475.5402754988,-0.1742034505461,-0.181273897950567,0.080133543857853,-2.17391422068036,0.029711577863,0.226548736120692
5109,GPX1P1,GPX1P1,grey,brown,0.123546127,0.133932975,-0.010386849,1.844746192,GPX1P1,696.55782824241,-0.124577404339083,-0.12977833811933,0.0811909784064793,-1.53437496116121,0.124937433845518,0.486075974933187
5110,GPX1P2,GPX1P2,grey,brown,0.139097129,0.179417001,-0.040319872,2.000347863,GPX1P2,90.5835834350162,-0.191167850595884,-0.20169941177309,0.0921107583088344,-2.07541284108123,0.0379482890936997,0.259762516859013
5115,GRAMD1B,GRAMD1B,grey,magenta,0.084633832,0.043936125,0.040697707,-1.375744694,GRAMD1B,82.2560650926805,0.43143965590434,0.55600545129719,0.172667442269667,2.49867404203817,0.0124658913463826,0.127842566767927
5116,GRAMD3,GRAMD3,grey,grey,0.086509722,0.012765226,0.073744496,-1.562912741,GRAMD3,23.1083070335476,0.163474769253312,0.410570155981867,0.202576284802433,0.806978810045532,0.419678691498586,0.791584322019647
5120,GRAPL,GRAPL,grey,grey,0.065398775,0.018718826,0.046679948,-0.494724793,GRAPL,9.08877737387157,0.0555812674061853,0.0717820321200578,0.17303657912024,0.321211085475534,0.748050431923831,0.932442941965445
5126,GRK2,GRK2,grey,turquoise,0.102795174,0.06721721,0.035577964,-3.403902565,GRK2,1073.06659973157,0.204828105702922,0.209002243106513,0.0579133865684236,3.53680069220129,0.000405005175959654,0.00975332903537944
5128,GRK4,GRK4,grey,red,0.089413137,0.024195656,0.065217481,-0.539849188,GRK4,31.676270149932,0.0558010467348349,0.0710166478308599,0.169792889281855,0.328641835184308,0.742426422985393,0.930557924752195
5129,GRK5,GRK5,grey,grey,0.107746177,0.027143464,0.080602713,0.737278558,GRK5,86.6556908024209,-0.124549703641089,-0.166418565507611,0.179552050082986,-0.693669070241886,0.487889767083804,0.831042816012535
5131,GRN,GRN,green,turquoise,0.445995444,0.385982538,0.060012906,-6.849963862,GRN,30355.8538246046,0.503488305583324,0.519380655393051,0.0713007934441529,7.06146848110024,1.6475211792173e-12,2.12092927114672e-10
5133,GRPEL2,GRPEL2,grey,grey,0.079737015,0.024120653,0.055616362,-0.546936134,GRPEL2,65.3687742709739,-0.0495675853148723,-0.0814459119626348,0.202004005474684,-0.245379220072368,0.806162817243796,0.950880920401525
5134,GRSF1,GRSF1,grey,blue,0.228234965,0.283526185,-0.055291221,0.212867112,GRSF1,2068.43947728941,-0.0155183723889195,-0.0158135886096958,0.0560273619315215,-0.276978459344321,0.781796646270202,0.942044183842681
5153,GSDMD,GSDMD,green,turquoise,0.210864509,0.225776173,-0.014911663,-3.462072049,GSDMD,1197.01913346311,0.339430359441641,0.356046097914744,0.0873201139451335,3.88719556246706,0.00010140905204364,0.0031101261476031
5154,GSE1,GSE1,grey,grey,0.10102552,0.01920589,0.08181963,-2.882664405,GSE1,218.30365935587,0.33295336228352,0.374113757842109,0.129562875951563,2.56982071321105,0.0101751159430035,0.110579490876153
5163,GSS,GSS,green,blue,0.141323354,0.045939304,0.09538405,-1.153931595,GSS,645.977381634758,0.0695245799152418,0.0723986065319615,0.0808253804666006,0.860182525759607,0.389688435540781,0.770208625091611
5165,GSTM1,GSTM1,grey,grey,0.109937992,0.036285634,0.073652357,0.708416407,GSTM1,103.777794417297,-0.144948388840775,-0.307667112143963,0.206645377855848,-0.701435426936523,0.483031319557611,0.827372332019108
5166,GSTM2,GSTM2,grey,grey,0.108603603,0.027935072,0.080668531,1.334766826,GSTM2,81.1338999951423,-0.284949508447908,-0.408533247449383,0.190002031505927,-1.49971821979713,0.133687408953249,0.501448006064749
5168,GSTM5,GSTM5,grey,grey,0.108486377,0.029920807,0.07856557,0.176720776,GSTM5,12.7219512152229,-0.031153062785702,-0.0531990429777598,0.203894274994973,-0.152790277149617,0.878563665416361,0.970519902656825
5175,GTF2A2,GTF2A2,grey,blue,0.125979633,0.050795225,0.075184408,1.642299292,GTF2A2,1085.39101649554,-0.132250961725643,-0.135784550771327,0.0658988670172526,-2.00687762493731,0.0447626948483461,0.286006740521525
5178,GTF2E2,GTF2E2,grey,blue,0.074608512,0.150102489,-0.075493977,0.743475124,GTF2E2,628.873147497484,-0.0648840676462521,-0.0677042694061815,0.0826974504671607,-0.784595743638043,0.432690626404086,0.796785468326352
5181,GTF2H1,GTF2H1,grey,yellow,0.099334969,0.087121554,0.012213415,1.020216215,GTF2H1,473.927908818765,-0.13254614790369,-0.148352772797005,0.127687244849678,-1.03805315918385,0.299245306956212,0.701918892877269
5185,GTF2H3,GTF2H3,grey,green,0.1015356,0.03506312,0.066472479,1.355212586,GTF2H3,143.542552250866,-0.0985848505542117,-0.111693813946179,0.133212980858581,-0.740054384481262,0.459266995655974,0.812076065148799
5187,GTF2H5,GTF2H5,grey,brown,0.100086655,0.148708759,-0.048622104,0.202999156,GTF2H5,337.72685868422,-0.0634436193724826,-0.0685255117011869,0.108456992795792,-0.584965687661444,0.558570788566392,0.867682255707385
5196,GTF2IRD2P1,GTF2IRD2P1,grey,turquoise,0.217768388,0.167295818,0.050472569,1.351931254,GTF2IRD2P1,64.4776606434566,-0.220294656430943,-0.245566354371833,0.125758620363756,-1.75172609077407,0.0798209182985428,0.394652741443713
5204,GTPBP1,GTPBP1,green,turquoise,0.161125762,0.048933016,0.112192746,-6.079436648,GTPBP1,226.514078979303,0.805555047004449,0.881242046762352,0.116025741636815,6.9428993569893,3.84133098639879e-12,4.7685093881754e-10
5205,GTPBP10,GTPBP10,grey,yellow,0.127048488,0.045889296,0.081159192,-0.763223316,GTPBP10,149.746045555776,0.114400369160525,0.126487151226348,0.121678615343125,0.94018467286075,0.347122842323939,0.7372971677534
5206,GTPBP2,GTPBP2,grey,grey,0.111811551,0.0290906,0.082720951,-4.956197308,GTPBP2,181.957776154724,0.607496112549918,0.678027402323147,0.126428687635675,4.80504958099793,1.54713160626845e-06,8.00631008653311e-05
5207,GTPBP3,GTPBP3,grey,grey,0.07877156,0.043873748,0.034897812,1.697027326,GTPBP3,93.5688535722076,-0.253529952340503,-0.285124812021719,0.129895198995066,-1.95180387190548,0.0509614944255245,0.308769055121176
5209,GTPBP6,GTPBP6,green,red,0.251041038,0.150012999,0.101028039,1.189751351,GTPBP6,319.818893766607,-0.195421608592067,-0.223163393656153,0.136546688883767,-1.43117061416564,0.152381323282904,0.528946820416939
5224,GYG2P1,GYG2P1,grey,green,0.100226996,0.043325328,0.056901668,-0.015869898,GYG2P1,6.73076834003654,0.0189053890352357,0.0218743400589027,0.141944522099969,0.133188577872142,0.894044243903891,0.975478325134228
5237,H2AFZ,H2AFZ,grey,yellow,0.148025517,0.05385844,0.094167077,1.879170689,H2AFZ,2411.11565471382,-0.119834054421033,-0.121720464374367,0.0511274176331303,-2.34383154809253,0.0190867897022379,0.168738872081463
5244,H3F3B,H3F3B,green,brown,0.482883158,0.20006693,0.282816228,-3.56362779,H3F3B,27192.1829231518,0.121207734276788,0.124037161984047,0.0618011861307556,1.96125255622672,0.0498495687583824,0.305588699722535
5246,H3F3C,H3F3C,green,brown,0.368066762,0.223912178,0.144154585,-2.643793606,H3F3C,2316.8763122665,0.15764766518395,0.161068495990113,0.0596811362750858,2.64149905687638,0.00825400369669674,0.0952613431624851
5251,HACD4,HACD4,grey,blue,0.095922873,0.252404333,-0.15648146,1.203579436,HACD4,2376.05971014406,-0.0985302730719377,-0.101187796767657,0.0661920841739217,-1.48855069758865,0.136605722579274,0.506113402805252
5252,HACE1,HACE1,grey,blue,0.122405534,0.116899601,0.005505933,2.176801201,HACE1,113.567863368794,-0.303049477197244,-0.39441592253264,0.1745203623154,-1.73647059389873,0.0824806594919689,0.400031895348199
5255,HADHA,HADHA,green,darkturquoise,0.156126056,0.405361254,-0.249235198,0.024216106,HADHA,3262.74484912401,-0.00635779562773711,-0.00644979547665234,0.0490819999233049,-0.129534159929745,0.896934996918065,0.976097717145157
5261,HARS,HARS,grey,turquoise,0.085846571,0.165062207,-0.079215636,0.641103508,HARS,640.023775971044,-0.0572967124658728,-0.0599247966374106,0.084760276653644,-0.675985434781016,0.499049892637995,0.837573274663237
5268,HAUS3,HAUS3,grey,turquoise,0.074984046,0.211028558,-0.136044512,-0.081642168,HAUS3,241.789437069554,0.029671955508077,0.032310569575126,0.113350881610948,0.261770840123851,0.793498121549592,0.946109617798682
5271,HAUS6,HAUS6,grey,blue,0.089132969,0.038149832,0.050983137,0.216878152,HAUS6,108.147411220189,-0.020687112295718,-0.0280521643196934,0.182102482960552,-0.113601483952305,0.909553710944736,0.979940091958327
5274,HAVCR2,HAVCR2,grey,turquoise,0.094514582,0.140738059,-0.046223476,-2.632073433,HAVCR2,704.420080649671,0.244061183063695,0.258175539963277,0.0941128891502982,2.59328116761913,0.00950650161431627,0.10517670618916
5282,HBS1L,HBS1L,grey,blue,0.105632943,0.198514728,-0.092881785,2.77516798,HBS1L,743.352570757048,-0.212047303425117,-0.219542971499289,0.0751642942475861,-2.82111746737949,0.00478566754268592,0.0645152531368551
5285,HCCS,HCCS,grey,yellow,0.148119826,0.064172042,0.083947784,-0.215251664,HCCS,679.704814566894,0.00192947019375084,0.00204458998830434,0.0953958626817874,0.0202259316023692,0.983863141687463,0.995786851910778
5290,HCG14,HCG14,grey,turquoise,0.071857396,0.049075749,0.022781647,0.947765599,HCG14,4.02570998313419,-0.141944362712047,-0.412479418204383,0.196873619442702,-0.720992295025889,0.470914255308195,0.818628383481604
5291,HCG15,HCG15,grey,green,0.127091329,0.030834688,0.096256641,0.341930004,HCG15,12.6268351215467,-0.0609205945875725,-0.0668590626909448,0.117826241866394,-0.51703757688081,0.605129927784283,0.883938127333559
5292,HCG18,HCG18,grey,turquoise,0.083152327,0.052412779,0.030739548,-0.081445139,HCG18,259.663077773624,-0.0455925037688502,-0.0487188010736235,0.101450356140287,-0.449407035159189,0.653138057225423,0.901074688403319
5293,HCG25,HCG25,grey,grey,0.103310374,0.032117286,0.071193088,0.364898754,HCG25,12.3152890773,-0.0239925710238121,-0.0298011215247937,0.164045559673131,-0.146255534569899,0.883719666593839,0.972337666933878
5299,HCK,HCK,green,turquoise,0.243474206,0.681873113,-0.438398906,-2.199911483,HCK,11949.362538518,0.141300773266908,0.144650318545777,0.0622561903509223,2.26966623672974,0.0232278414422199,0.192835430731847
5302,HCST,HCST,grey,brown,0.114590658,0.237637505,-0.123046847,-0.918494208,HCST,630.979166353469,-0.00255987296524544,-0.00266304180766262,0.0798933302425271,-0.0320411348165685,0.974439246885138,0.994212867071639
5308,HDAC4,HDAC4,grey,grey,0.09637232,0.030741795,0.065630525,-0.864610153,HDAC4,167.595888109176,0.100921155851977,0.115139926233509,0.136194837220031,0.741005737896898,0.458689961267574,0.812010586395815
5317,HDGFP1,HDGFP1,grey,red,0.105779338,0.038162148,0.06761719,0.976259037,HDGFP1,3.10648480946441,-0.207110121983697,-0.380486827664173,0.206050046304615,-1.00514474856033,0.314827155348525,0.713355098304378
5318,HDHD2,HDHD2,grey,darkgreen,0.221604188,0.189286507,0.032317682,-0.682771162,HDHD2,363.804267974625,0.02986029189073,0.0317745252026795,0.0984836737517761,0.303200426559955,0.761737123958805,0.936069042493718
5321,HDX,HDX,grey,grey60,0.132881403,0.040217081,0.092664323,-0.407592678,HDX,105.555547946585,0.0860497956582098,0.114198366104779,0.1784341366808,0.482249625878167,0.629628627373257,0.893002796397013
5325,HEATR5B,HEATR5B,grey,yellow,0.116418515,0.080124031,0.036294483,2.61032539,HEATR5B,552.956364063301,-0.25533738351846,-0.267752660349795,0.0870224451921479,-2.93415546936964,0.00334456634997206,0.0488451899360415
5330,HECTD1,HECTD1,grey,yellow,0.085866124,0.072729671,0.013136453,1.442645815,HECTD1,764.422096401658,-0.129383198056676,-0.135315030970381,0.0847286004839786,-1.5270309826626,0.126753307305222,0.489435331207258
5333,HELQ,HELQ,grey,turquoise,0.086157853,0.04708398,0.039073874,-0.882567876,HELQ,201.08321964773,0.109792905486419,0.12161093209514,0.122617132949215,0.89541243418155,0.370566656211273,0.75622107016178
5335,HELZ2,HELZ2,green,salmon,0.250583048,0.087488549,0.1630945,-7.768794402,HELZ2,226.042281811459,1.44816300060556,1.62459430364672,0.128882185930585,11.2363317719139,2.7038552500037e-29,1.02525274979686e-26
5339,HERC2,HERC2,grey,turquoise,0.141060172,0.186796869,-0.045736697,2.128934462,HERC2,213.609797839326,-0.270162893971889,-0.296774372213448,0.118216610927487,-2.28532091938928,0.0222940171802766,0.186948825208954
5345,HERC3,HERC3,grey,midnightblue,0.147756644,0.121903826,0.025852818,-0.736185328,HERC3,417.688103042972,0.0902579644217324,0.0992150117173593,0.118605560647985,0.760992688105183,0.446661434585438,0.804831883383385
5347,HERC5,HERC5,green,salmon,0.385012818,0.089055518,0.2959573,-8.292449199,HERC5,732.556120775153,1.99555093997428,2.64545124624086,0.178031942383499,11.2089488732065,3.68543928286707e-29,1.37249707578916e-26
5353,HES6,HES6,grey,pink,0.136542931,0.041418426,0.095124505,1.172972952,HES6,37.4899156811184,-0.194810072180323,-0.293431255755111,0.195461413125371,-0.996667675043204,0.318925844963397,0.717399011733269
5354,HESX1,HESX1,green,grey,0.34556157,0.02251977,0.3230418,-5.793740439,HESX1,29.1582841988886,1.3876892354483,2.91166008918288,0.206938491528724,6.70580531053924,2.00298628525754e-11,2.29518016368384e-09
5358,HEXDC-IT1,HEXDC-IT1,grey,blue,0.165071776,0.123383505,0.041688271,-0.146079536,HEXDC-IT1,38.9642202659336,-0.0355419993001053,-0.0380715460395957,0.103166097202222,-0.344512395680115,0.730460975549601,0.9271355148857
5359,HEXIM1,HEXIM1,grey,grey,0.117566294,0.048797965,0.068768329,0.99029549,HEXIM1,129.331937917843,-0.14656639447314,-0.170471998922793,0.143690552557026,-1.02001413360125,0.307721757736877,0.709555493487683
5360,HEXIM2,HEXIM2,grey,yellow,0.100781534,0.035461286,0.065320248,-0.788899987,HEXIM2,18.5619321647069,0.12675196886317,0.160696447757741,0.168876636202913,0.750559530987297,0.452917784020908,0.80906721310729
5361,HFE,HFE,grey,yellow,0.125302786,0.098120503,0.027182283,0.945522753,HFE,146.692697159252,-0.213033534622964,-0.24203808599285,0.134436114155278,-1.58464513766669,0.113046983339692,0.466019932308615
5362,HGF,HGF,grey,grey,0.118060615,0.022882174,0.095178441,-0.137053018,HGF,438.504922626271,0.0393093962233004,0.0440684796867437,0.128471875823826,0.305976665875148,0.759622412214013,0.935454703674239
5366,HHAT,HHAT,grey,turquoise,0.110872798,0.048849217,0.062023581,1.398716017,HHAT,64.4387977775678,-0.219375292779593,-0.356820835467551,0.201343479006365,-1.08955747592231,0.275908123613014,0.680149399284799
5376,HIGD1AP10,HIGD1AP10,green,grey,0.164558406,0.0203017,0.144256706,-3.593683631,HIGD1AP10,3.96420335140742,0.495730305620259,0.630601837760917,0.169573001005632,2.92340350574909,0.00346227519774985,0.0501080841423131
5381,HILPDA,HILPDA,grey,turquoise,0.075949052,0.049547881,0.02640117,0.070696116,HILPDA,31.6301126652693,-0.00708044951098763,-0.0100498170609024,0.188866180714532,-0.0374892396521196,0.970094919630785,0.993797393266951
5382,HINFP,HINFP,grey,turquoise,0.132079363,0.119700249,0.012379115,-1.278011529,HINFP,243.038618390213,0.173547707012971,0.188415998996354,0.111634003695947,1.55461330120934,0.120038194006235,0.478080227274812
5383,HINT1,HINT1,grey,blue,0.090655482,0.055556584,0.035098897,1.826599993,HINT1,1654.16413635865,-0.10836989739418,-0.110916985445973,0.0620007023110128,-1.7478817715736,0.080484501884705,0.395885235646288
5388,HIPK1-AS1,HIPK1-AS1,grey,grey,0.083917515,0.017510835,0.06640668,0.582212315,HIPK1-AS1,25.3863625695612,0.0521325949025659,0.0685815524833077,0.176754564847605,0.294943414601563,0.768037106282018,0.939447430463645
5392,HIRIP3,HIRIP3,grey,grey,0.125976155,0.027441452,0.098534703,0.856557375,HIRIP3,84.701635235721,-0.0946918473903324,-0.107489687285804,0.134054315719674,-0.706369256983461,0.479958534134031,0.824897033531346
5405,HIST1H2BN,HIST1H2BN,grey,lightyellow,0.068773291,0.05064221,0.018131081,0.302966406,HIST1H2BN,40.6699488556421,-0.0250597073209326,-0.0270748467722311,0.108696657306352,-0.230547175432488,0.817666609897614,0.953486027210984
5406,HIST1H3A,HIST1H3A,grey,turquoise,0.076858703,0.045432909,0.031425794,1.697445553,HIST1H3A,6.98660120097909,-0.218355874195545,-0.571609386563503,0.20146957852953,-1.08381561022395,0.278446562463986,0.683033971026663
5407,HIST1H3H,HIST1H3H,grey,purple,0.117649972,0.058456499,0.059193472,0.851570143,HIST1H3H,18.3302961745654,-0.0999050380387837,-0.314740037068777,0.192907487666763,-0.517890929207289,0.604534371140068,0.883694786072609
5409,HIST1H4C,HIST1H4C,green,black,0.156168267,0.068829881,0.087338386,3.433690771,HIST1H4C,489.804390231811,-0.388000405179343,-0.422716895009006,0.113618145424526,-3.41495105143291,0.000637934744940072,0.0141083023390511
5424,HIST2H2BE,HIST2H2BE,green,turquoise,0.206072554,0.103680852,0.102391701,-5.208321351,HIST2H2BE,468.293050710576,0.86141766605698,1.00452418735927,0.144789389440669,5.94945299089038,2.69040096049636e-09,2.32814572743368e-07
5427,HIST2H4B,HIST2H4B,grey,grey,0.166873759,0.045047158,0.121826602,-2.933322729,HIST2H4B,90.6391224033143,0.411720260892241,0.457937998424825,0.124761417473365,3.300060781853,0.000966638903903127,0.0190479268495825
5430,HIVEP1,HIVEP1,grey,green,0.081348175,0.086287682,-0.004939508,0.279845732,HIVEP1,143.295313723575,0.0536966402023118,0.0701378107143757,0.175366449969918,0.306196768033583,0.759454833043149,0.935426217922264
5434,HK3,HK3,green,turquoise,0.261588933,0.650305192,-0.388716259,-3.314544426,HK3,7720.01326649924,0.24478060550503,0.253765024668911,0.076500311995393,3.19973342748943,0.00137554748285486,0.0245608242764882
5437,HLA-B,HLA-B,grey,grey,0.095995343,0.019180985,0.076814358,-3.652509009,HLA-B,23622.5214699257,0.353481694684384,0.375197578951957,0.0966767871463088,3.6563243889087,0.000255857546921987,0.00670340344354024
5442,HLA-DOB,HLA-DOB,grey,purple,0.068878158,0.032480624,0.036397534,-2.078452759,HLA-DOB,12.5279242974731,0.440423033288334,0.924265328289325,0.206731408335751,2.13041180744556,0.0331376298387158,0.242144664732172
5447,HLA-DQA2,HLA-DQA2,grey,yellow,0.092172219,0.033930409,0.05824181,1.101697367,HLA-DQA2,195.180991480812,-0.210852036161,-0.364363050485839,0.204314669162818,-1.03199656209204,0.30207372803023,0.704669753699156
